Date,SPX,GLD,USO,SLV,EUR/USD,formatted_date
2012-12-05,1409.280029,164.119995,32.220001,31.82,1.309929,05-12-2012
2012-12-06,1413.939941,164.5,31.66,31.93,1.307019,06-12-2012
2012-12-07,1418.069946,165.160004,31.530001,32.029999,1.296344,07-12-2012
2012-12-10,1418.550049,165.800003,31.389999,32.139999,1.290606,10-12-2012
2012-12-11,1427.839966,165.649994,31.469999,31.91,1.293828,11-12-2012
2012-12-12,1428.47998,165.770004,31.780001,32.369999,1.301321,12-12-2012
2012-12-13,1419.449951,164.369995,31.58,31.530001,1.306677,13-12-2012
2012-12-14,1413.579956,164.130005,31.809999,31.17,1.307873,14-12-2012
2012-12-17,1430.359985,164.440002,32.009998,31.200001,1.316586,17-12-2012
2012-12-18,1446.790039,162.080002,32.18,30.65,1.316482,18-12-2012
2012-12-19,1435.810059,161.690002,32.669998,30.110001,1.323101,19-12-2012
2012-12-20,1443.689941,159.729996,32.73,29.0,1.321528,20-12-2012
2012-12-21,1430.150024,160.330002,32.360001,29.0,1.323767,21-12-2012
2012-12-24,1426.660034,160.619995,32.240002,28.940001,1.3182,24-12-2012
2012-12-26,1419.829956,160.779999,33.150002,29.01,1.318044,26-12-2012
2012-12-27,1418.099976,161.160004,33.189999,29.24,1.322576,27-12-2012
2012-12-28,1402.430054,160.539993,33.040001,29.1,1.32503,28-12-2012
2012-12-31,1426.189941,162.020004,33.369999,29.370001,1.322769,31-12-2012
2013-01-02,1462.420044,163.169998,33.82,29.92,1.319784,02-01-2013
2013-01-03,1459.369995,161.199997,33.740002,29.18,1.318218,03-01-2013
2013-01-04,1466.469971,160.440002,33.880001,29.24,1.303271,04-01-2013
2013-01-07,1461.890015,159.429993,33.919998,29.18,1.306745,07-01-2013
2013-01-08,1457.150024,160.559998,33.959999,29.379999,1.312508,08-01-2013
2013-01-09,1461.02002,160.490005,33.880001,29.35,1.308233,09-01-2013
2013-01-10,1472.119995,161.979996,34.169998,29.780001,1.305483,10-01-2013
2013-01-11,1472.050049,161.059998,34.060001,29.48,1.327316,11-01-2013
2013-01-14,1470.680054,161.539993,34.279999,30.040001,1.336202,14-01-2013
2013-01-15,1472.339966,162.559998,33.990002,30.360001,1.337793,15-01-2013
2013-01-16,1472.630005,162.649994,34.279999,30.450001,1.330849,16-01-2013
2013-01-17,1480.939941,163.350006,34.669998,30.67,1.32908,17-01-2013
2013-01-18,1485.97998,163.089996,34.77,30.809999,1.337256,18-01-2013
2013-01-22,1492.560059,163.669998,35.009998,31.120001,1.33115,22-01-2013
2013-01-23,1494.810059,163.210007,34.610001,31.190001,1.331398,23-01-2013
2013-01-24,1494.819946,161.419998,34.759998,30.65,1.330849,24-01-2013
2013-01-25,1502.959961,160.649994,34.779999,30.209999,1.336934,25-01-2013
2013-01-28,1500.180054,160.289993,34.939999,29.85,1.346602,28-01-2013
2013-01-29,1507.839966,160.990005,35.290001,30.32,1.344628,29-01-2013
2013-01-30,1501.959961,162.190002,35.490002,30.92,1.349164,30-01-2013
2013-01-31,1498.109985,161.199997,35.279999,30.440001,1.356834,31-01-2013
2013-02-01,1513.170044,161.449997,35.349998,30.780001,1.3611,01-02-2013
2013-02-04,1495.709961,162.0,34.779999,30.690001,1.364871,04-02-2013
2013-02-05,1511.290039,161.960007,35.029999,30.76,1.351169,05-02-2013
2013-02-06,1512.119995,162.389999,35.040001,30.809999,1.358142,06-02-2013
2013-02-07,1509.390015,161.839996,34.68,30.459999,1.352393,07-02-2013
2013-02-08,1517.930054,161.570007,34.700001,30.43,1.338939,08-02-2013
2013-02-11,1517.01001,159.699997,35.119999,30.0,1.336827,11-02-2013
2013-02-12,1519.430054,159.889999,35.279999,30.09,1.340357,12-02-2013
2013-02-13,1520.329956,159.050003,35.189999,29.77,1.345207,13-02-2013
2013-02-14,1521.380005,158.350006,35.27,29.459999,1.344447,14-02-2013
2013-02-15,1519.790039,155.759995,34.720001,28.83,1.335292,15-02-2013
2013-02-19,1530.939941,155.330002,34.959999,28.450001,1.334721,19-02-2013
2013-02-20,1511.949951,151.440002,34.169998,27.59,1.339585,20-02-2013
2013-02-21,1502.420044,152.619995,33.43,27.73,1.327316,21-02-2013
2013-02-22,1515.599976,152.970001,33.599998,27.83,1.319435,22-02-2013
2013-02-25,1487.849976,154.339996,33.209999,28.07,1.319592,25-02-2013
2013-02-26,1496.939941,156.220001,33.330002,28.41,1.306506,26-02-2013
2013-02-27,1515.98999,154.570007,33.400002,28.01,1.306592,27-02-2013
2013-02-28,1514.680054,153.0,33.060001,27.540001,1.315097,28-02-2013
2013-03-01,1518.199951,152.440002,32.740002,27.620001,1.305995,01-03-2013
2013-03-04,1525.199951,152.300003,32.400002,27.6,1.301693,04-03-2013
2013-03-05,1539.790039,152.380005,32.689999,27.75,1.303611,05-03-2013
2013-03-06,1541.459961,153.229996,32.540001,28.1,1.304853,06-03-2013
2013-03-07,1544.26001,152.690002,32.939999,27.91,1.297858,07-03-2013
2013-03-08,1551.180054,152.710007,33.049999,28.01,1.311131,08-03-2013
2013-03-11,1556.219971,152.990005,33.040001,28.02,1.298802,11-03-2013
2013-03-12,1552.47998,154.190002,33.259998,28.200001,1.303271,12-03-2013
2013-03-13,1554.52002,153.660004,33.189999,27.940001,1.302932,13-03-2013
2013-03-14,1563.22998,153.679993,33.419998,27.799999,1.29584,14-03-2013
2013-03-15,1560.699951,154.0,33.599998,27.799999,1.301236,15-03-2013
2013-03-18,1552.099976,155.380005,33.650002,27.950001,1.289275,18-03-2013
2013-03-19,1548.339966,156.080002,33.07,27.93,1.294498,19-03-2013
2013-03-20,1558.709961,155.369995,33.450001,27.809999,1.286389,20-03-2013
2013-03-21,1545.800049,156.25,33.049999,28.18,1.294163,21-03-2013
2013-03-22,1556.890015,155.550003,33.610001,27.75,1.290489,22-03-2013
2013-03-25,1551.689941,155.240005,33.849998,27.84,1.302406,25-03-2013
2013-03-26,1563.77002,154.720001,34.450001,27.75,1.285843,26-03-2013
2013-03-27,1562.849976,155.360001,34.549999,27.73,1.286008,27-03-2013
2013-03-28,1569.189941,154.449997,34.75,27.42,1.277792,28-03-2013
2013-04-01,1562.170044,154.669998,34.68,27.09,1.285017,01-04-2013
2013-04-02,1570.25,152.429993,34.650002,26.35,1.282051,02-04-2013
2013-04-03,1553.689941,150.729996,33.759998,26.09,1.285017,03-04-2013
2013-04-04,1559.97998,150.289993,33.389999,25.99,1.292825,04-04-2013
2013-04-08,1563.069946,152.160004,33.490002,26.32,1.302932,08-04-2013
2013-04-09,1568.609985,153.339996,33.639999,27.030001,1.308027,09-04-2013
2013-04-10,1587.72998,150.75,33.830002,26.68,1.305534,10-04-2013
2013-04-11,1593.369995,151.050003,33.459999,26.700001,1.311475,11-04-2013
2013-04-15,1552.359985,131.309998,31.49,22.09,1.305466,15-04-2013
2013-04-16,1574.569946,132.800003,31.76,22.67,1.31787,16-04-2013
2013-04-17,1552.01001,132.869995,31.01,22.440001,1.303492,17-04-2013
2013-04-18,1541.609985,134.300003,31.639999,22.4,1.305313,18-04-2013
2013-04-22,1562.5,137.899994,31.82,22.620001,1.306165,22-04-2013
2013-04-23,1578.780029,136.880005,31.860001,22.18,1.299444,23-04-2013
2013-04-24,1578.790039,138.369995,32.66,22.42,1.301744,24-04-2013
2013-04-25,1585.160034,141.630005,33.25,23.49,1.300728,25-04-2013
2013-04-29,1593.609985,142.300003,33.610001,23.540001,1.309586,29-04-2013
2013-04-30,1597.569946,142.770004,33.16,23.459999,1.316829,30-04-2013
2013-05-01,1582.699951,141.110001,32.389999,22.860001,1.318218,01-05-2013
2013-05-02,1597.589966,141.919998,33.490002,23.02,1.306506,02-05-2013
2013-05-06,1617.5,142.149994,34.139999,23.18,1.307019,06-05-2013
2013-05-07,1625.959961,140.380005,34.009998,23.1,1.307702,07-05-2013
2013-05-08,1632.689941,142.460007,34.400002,23.120001,1.316136,08-05-2013
2013-05-09,1626.670044,140.809998,34.169998,22.889999,1.303441,09-05-2013
2013-05-13,1633.77002,138.429993,33.860001,22.83,1.298802,13-05-2013
2013-05-14,1650.339966,137.809998,33.560001,22.57,1.293711,14-05-2013
2013-05-15,1658.780029,134.630005,33.610001,21.76,1.288245,15-05-2013
2013-05-16,1650.469971,134.089996,33.869999,21.950001,1.288328,16-05-2013
2013-05-20,1666.290039,135.119995,34.439999,22.280001,1.289108,20-05-2013
2013-05-21,1669.160034,132.880005,34.110001,21.620001,1.291906,21-05-2013
2013-05-22,1655.349976,131.940002,33.459999,21.51,1.284208,22-05-2013
2013-05-23,1650.51001,134.610001,33.540001,21.879999,1.292507,23-05-2013
2013-05-28,1660.060059,133.490005,33.790001,21.530001,1.284637,28-05-2013
2013-05-29,1648.359985,134.830002,33.099998,21.709999,1.294783,29-05-2013
2013-05-30,1654.410034,136.699997,33.25,21.98,1.304393,30-05-2013
2013-06-03,1640.420044,136.509995,33.16,21.98,1.307292,03-06-2013
2013-06-04,1631.380005,135.229996,33.200001,21.77,1.307343,04-06-2013
2013-06-05,1608.900024,135.520004,33.259998,21.780001,1.309329,05-06-2013
2013-06-06,1622.560059,136.529999,33.619999,21.93,1.324556,06-06-2013
2013-06-10,1642.810059,133.940002,34.0,21.16,1.322401,10-06-2013
2013-06-11,1626.130005,133.25,33.790001,20.91,1.322401,11-06-2013
2013-06-12,1612.52002,134.25,34.029999,21.02,1.333956,12-06-2013
2013-06-13,1636.359985,133.740005,34.330002,21.040001,1.336791,13-06-2013
2013-06-17,1639.040039,133.770004,34.759998,21.1,1.336309,17-06-2013
2013-06-18,1651.810059,132.130005,34.959999,20.879999,1.338993,18-06-2013
2013-06-19,1628.930054,130.589996,34.779999,20.6,1.329186,19-06-2013
2013-06-20,1588.189941,123.599998,33.630001,18.969999,1.323557,20-06-2013
2013-06-24,1573.089966,123.93,33.639999,18.969999,1.313232,24-06-2013
2013-06-25,1588.030029,123.470001,33.740002,18.91,1.307976,25-06-2013
2013-06-26,1603.26001,118.279999,33.799999,17.889999,1.301338,26-06-2013
2013-06-27,1613.199951,115.940002,34.330002,17.889999,1.303594,27-06-2013
2013-07-01,1614.959961,121.129997,34.669998,18.93,1.306762,01-07-2013
2013-07-02,1614.079956,120.050003,35.209999,18.68,1.297892,02-07-2013
2013-07-03,1615.410034,120.739998,35.84,19.02,1.301084,03-07-2013
2013-07-08,1640.459961,119.510002,36.41,18.42,1.287101,08-07-2013
2013-07-09,1652.319946,120.620003,36.77,18.57,1.278184,09-07-2013
2013-07-10,1652.619995,120.949997,37.43,18.48,1.318774,10-07-2013
2013-07-11,1675.02002,124.239998,37.009998,19.49,1.309775,11-07-2013
2013-07-15,1682.5,124.18,37.669998,19.280001,1.305875,15-07-2013
2013-07-16,1676.26001,124.889999,37.48,19.33,1.315115,16-07-2013
2013-07-17,1680.910034,123.32,37.799999,18.66,1.311699,17-07-2013
2013-07-18,1689.369995,124.010002,38.34,18.719999,1.311063,18-07-2013
2013-07-22,1695.530029,128.839996,37.919998,19.77,1.319035,22-07-2013
2013-07-23,1692.390015,129.710007,38.09,19.77,1.322332,23-07-2013
2013-07-24,1685.939941,127.480003,37.400002,19.469999,1.319087,24-07-2013
2013-07-25,1690.25,128.669998,37.580002,19.5,1.327422,25-07-2013
2013-07-29,1685.329956,128.470001,37.130001,19.139999,1.326365,29-07-2013
2013-07-30,1685.959961,128.119995,36.669998,19.030001,1.326489,30-07-2013
2013-07-31,1685.72998,127.959999,37.360001,19.139999,1.330141,31-07-2013
2013-08-01,1706.869995,126.610001,38.27,18.969999,1.321196,01-08-2013
2013-08-05,1707.140015,125.699997,37.830002,19.01,1.32575,05-08-2013
2013-08-06,1697.369995,123.970001,37.459999,18.83,1.330814,06-08-2013
2013-08-07,1690.910034,124.150002,37.009998,18.83,1.334098,07-08-2013
2013-08-08,1697.47998,126.860001,36.84,19.6,1.338007,08-08-2013
2013-08-12,1689.469971,129.130005,37.759998,20.620001,1.329292,12-08-2013
2013-08-13,1694.160034,127.739998,37.900002,20.709999,1.326559,13-08-2013
2013-08-14,1685.390015,129.0,38.09,21.09,1.326418,14-08-2013
2013-08-15,1661.319946,131.690002,38.240002,22.15,1.335399,15-08-2013
2013-08-19,1646.060059,132.009995,38.169998,22.34,1.333387,19-08-2013
2013-08-20,1652.349976,132.449997,37.52,22.190001,1.342102,20-08-2013
2013-08-21,1642.800049,132.070007,37.169998,22.139999,1.334294,21-08-2013
2013-08-22,1656.959961,132.809998,37.540001,22.27,1.335506,22-08-2013
2013-08-26,1656.780029,135.449997,37.959999,23.459999,1.337918,26-08-2013
2013-08-27,1630.47998,136.75,38.869999,23.59,1.339208,27-08-2013
2013-08-28,1634.959961,136.710007,39.080002,23.43,1.333493,28-08-2013
2013-08-29,1638.170044,135.869995,38.580002,23.0,1.323627,29-08-2013
2013-09-03,1639.77002,136.419998,38.759998,23.389999,1.317402,03-09-2013
2013-09-04,1653.079956,134.660004,38.34,22.690001,1.320062,04-09-2013
2013-09-05,1655.079956,132.199997,38.689999,22.379999,1.311837,05-09-2013
2013-09-09,1671.709961,133.910004,38.939999,22.84,1.325803,09-09-2013
2013-09-10,1683.98999,131.740005,38.34,22.129999,1.326629,10-09-2013
2013-09-11,1689.130005,131.699997,38.48,22.290001,1.331558,11-09-2013
2013-09-12,1683.420044,127.669998,38.869999,21.059999,1.329893,12-09-2013
2013-09-16,1697.599976,126.449997,38.110001,20.940001,1.333796,16-09-2013
2013-09-17,1704.76001,126.5,37.740002,20.959999,1.335791,17-09-2013
2013-09-18,1725.52002,132.009995,38.68,22.309999,1.352302,18-09-2013
2013-09-19,1722.339966,131.75,38.080002,22.200001,1.353418,19-09-2013
2013-09-23,1701.839966,127.550003,37.27,20.780001,1.349892,23-09-2013
2013-09-24,1697.420044,127.660004,37.220001,20.889999,1.347182,24-09-2013
2013-09-25,1692.77002,128.789993,36.880001,20.98,1.351698,25-09-2013
2013-09-26,1698.670044,127.790001,37.080002,20.92,1.348618,26-09-2013
2013-09-30,1681.550049,128.179993,36.849998,20.9,1.352521,30-09-2013
2013-10-01,1695.0,124.589996,36.68,20.41,1.352338,01-10-2013
2013-10-02,1693.869995,127.059998,37.419998,20.92,1.359102,02-10-2013
2013-10-03,1678.660034,127.18,37.139999,20.92,1.362416,03-10-2013
2013-10-08,1655.449951,127.400002,37.310001,21.49,1.359804,08-10-2013
2013-10-09,1656.400024,126.110001,36.549999,21.049999,1.352027,09-10-2013
2013-10-10,1692.560059,124.269997,37.099998,20.83,1.352667,10-10-2013
2013-10-14,1710.140015,122.830002,36.869999,20.5,1.355859,14-10-2013
2013-10-15,1698.060059,123.730003,36.470001,20.559999,1.352174,15-10-2013
2013-10-16,1721.540039,123.540001,36.919998,20.5,1.352247,16-10-2013
2013-10-17,1733.150024,127.419998,36.380001,21.049999,1.366699,17-10-2013
2013-10-21,1744.660034,126.980003,35.939999,21.41,1.367596,21-10-2013
2013-10-22,1754.670044,129.339996,35.41,21.870001,1.377847,22-10-2013
2013-10-23,1746.380005,128.690002,34.950001,21.75,1.378094,23-10-2013
2013-10-24,1752.069946,129.899994,34.990002,21.870001,1.380396,24-10-2013
2013-10-28,1762.109985,130.559998,35.549999,21.68,1.380529,28-10-2013
2013-10-29,1771.949951,129.770004,35.41,21.690001,1.37893,29-10-2013
2013-10-30,1763.310059,129.600006,34.849998,21.879999,1.374306,30-10-2013
2013-10-31,1756.540039,127.739998,34.689999,21.1,1.372401,31-10-2013
2013-11-01,1761.640015,126.949997,34.130001,21.08,1.357976,01-11-2013
2013-11-04,1767.930054,126.809998,34.040001,20.85,1.3494,04-11-2013
2013-11-05,1762.969971,126.559998,33.669998,20.9,1.351698,05-11-2013
2013-11-06,1770.48999,127.199997,34.189999,21.0,1.347309,06-11-2013
2013-11-07,1747.150024,126.160004,33.970001,20.83,1.351808,07-11-2013
2013-11-08,1770.609985,124.279999,34.009998,20.690001,1.340914,08-11-2013
2013-11-11,1771.890015,123.870003,34.259998,20.6,1.334793,11-11-2013
2013-11-12,1767.689941,122.449997,33.639999,20.0,1.340932,12-11-2013
2013-11-13,1782.0,122.849998,33.900002,19.780001,1.343996,13-11-2013
2013-11-14,1790.619995,124.269997,33.93,20.049999,1.348963,14-11-2013
2013-11-15,1798.180054,124.32,33.880001,20.0,1.344899,15-11-2013
2013-11-18,1791.530029,122.900002,33.619999,19.67,1.348399,18-11-2013
2013-11-19,1787.869995,122.949997,33.720001,19.610001,1.350439,19-11-2013
2013-11-20,1781.369995,120.120003,33.630001,19.139999,1.356742,20-11-2013
2013-11-21,1795.849976,119.940002,34.169998,19.24,1.343382,21-11-2013
2013-11-22,1804.76001,119.919998,34.040001,19.129999,1.347182,22-11-2013
2013-11-25,1802.47998,120.459999,33.82,19.27,1.355234,25-11-2013
2013-11-26,1802.75,119.82,33.689999,19.129999,1.352759,26-11-2013
2013-11-27,1807.22998,119.459999,33.189999,18.959999,1.356779,27-11-2013
2013-11-29,1805.810059,120.699997,33.459999,19.24,1.360396,29-11-2013
2013-12-02,1800.900024,117.580002,33.68,18.459999,1.358511,02-12-2013
2013-12-03,1795.150024,117.959999,34.509998,18.42,1.354206,03-12-2013
2013-12-04,1792.810059,119.959999,34.880001,19.0,1.359065,04-12-2013
2013-12-05,1785.030029,118.300003,34.93,18.690001,1.35864,05-12-2013
2013-12-06,1805.089966,118.550003,35.049999,18.76,1.366998,06-12-2013
2013-12-09,1808.369995,119.720001,34.91,19.120001,1.370652,09-12-2013
2013-12-10,1802.619995,121.82,35.310001,19.66,1.374023,10-12-2013
2013-12-11,1782.219971,120.860001,34.98,19.549999,1.376444,11-12-2013
2013-12-12,1775.5,118.290001,34.970001,18.809999,1.378607,12-12-2013
2013-12-13,1775.319946,119.379997,34.639999,18.950001,1.375081,13-12-2013
2013-12-16,1786.540039,119.690002,34.939999,19.219999,1.373928,16-12-2013
2013-12-17,1781.0,118.650002,34.869999,19.139999,1.376292,17-12-2013
2013-12-18,1810.650024,117.610001,35.029999,19.09,1.377126,18-12-2013
2013-12-19,1809.599976,114.82,35.32,18.49,1.368495,19-12-2013
2013-12-20,1818.319946,115.940002,35.48,18.620001,1.365579,20-12-2013
2013-12-23,1827.98999,115.57,35.360001,18.719999,1.367839,23-12-2013
2013-12-24,1833.319946,116.099998,35.490002,18.76,1.369994,24-12-2013
2013-12-26,1842.02002,116.739998,35.650002,19.02,1.366848,26-12-2013
2013-12-27,1841.400024,117.120003,35.84,19.27,1.369619,27-12-2013
2013-12-30,1841.069946,115.389999,35.529999,18.85,1.375024,30-12-2013
2013-12-31,1848.359985,116.120003,35.32,18.709999,1.381006,31-12-2013
2014-01-02,1831.97998,118.0,34.23,19.23,1.376671,02-01-2014
2014-01-03,1831.369995,119.290001,33.75,19.42,1.366662,03-01-2014
2014-01-06,1826.77002,119.5,33.57,19.42,1.359601,06-01-2014
2014-01-07,1837.880005,118.82,33.580002,19.129999,1.363196,07-01-2014
2014-01-08,1837.48999,118.120003,33.16,18.83,1.361637,08-01-2014
2014-01-09,1838.130005,118.459999,33.080002,18.84,1.357202,09-01-2014
2014-01-10,1842.369995,120.260002,33.189999,19.379999,1.360711,10-01-2014
2014-01-13,1819.199951,121.019997,32.810001,19.68,1.367185,13-01-2014
2014-01-14,1838.880005,119.889999,33.040001,19.42,1.366998,14-01-2014
2014-01-15,1848.380005,119.660004,33.77,19.4,1.366848,15-01-2014
2014-01-16,1845.890015,119.790001,33.650002,19.35,1.359934,16-01-2014
2014-01-17,1838.699951,120.93,33.689999,19.51,1.361804,17-01-2014
2014-01-21,1843.800049,119.699997,33.990002,19.17,1.354903,21-01-2014
2014-01-22,1844.859985,119.190002,34.560001,19.030001,1.355914,22-01-2014
2014-01-23,1828.459961,121.790001,34.720001,19.26,1.354224,23-01-2014
2014-01-24,1790.290039,122.290001,34.580002,19.16,1.368907,24-01-2014
2014-01-27,1781.560059,120.959999,34.23,18.889999,1.368794,27-01-2014
2014-01-28,1792.5,120.949997,34.689999,18.85,1.367465,28-01-2014
2014-01-29,1774.199951,122.470001,34.73,19.02,1.365505,29-01-2014
2014-01-30,1794.189941,119.769997,34.950001,18.49,1.365859,30-01-2014
2014-01-31,1782.589966,120.089996,34.799999,18.450001,1.355877,31-01-2014
2014-02-03,1741.890015,121.32,34.52,18.610001,1.348818,03-02-2014
2014-02-04,1755.199951,120.989998,34.740002,18.75,1.352503,04-02-2014
2014-02-05,1751.640015,121.290001,34.709999,19.07,1.351589,05-02-2014
2014-02-06,1773.430054,121.239998,34.900002,19.17,1.35351,06-02-2014
2014-02-07,1797.02002,122.169998,35.639999,19.27,1.359213,07-02-2014
2014-02-10,1799.839966,122.919998,35.630001,19.290001,1.361934,10-02-2014
2014-02-11,1819.75,124.360001,35.639999,19.450001,1.36461,11-02-2014
2014-02-12,1819.26001,124.43,35.799999,19.43,1.363903,12-02-2014
2014-02-13,1829.829956,125.489998,35.869999,19.74,1.35901,13-02-2014
2014-02-14,1838.630005,127.150002,35.91,20.65,1.367877,14-02-2014
2014-02-18,1840.76001,127.400002,36.66,21.129999,1.370445,18-02-2014
2014-02-19,1828.75,126.269997,36.900002,20.629999,1.376197,19-02-2014
2014-02-20,1839.780029,127.599998,36.880001,21.0,1.373042,20-02-2014
2014-02-21,1836.25,127.580002,36.689999,20.969999,1.372119,21-02-2014
2014-02-24,1847.609985,128.990005,36.790001,21.18,1.373796,24-02-2014
2014-02-25,1845.119995,129.210007,36.59,21.02,1.373608,25-02-2014
2014-02-26,1845.160034,128.110001,36.75,20.42,1.374608,26-02-2014
2014-02-27,1854.290039,128.199997,36.689999,20.459999,1.368195,27-02-2014
2014-02-28,1859.449951,127.620003,36.740002,20.35,1.370746,28-02-2014
2014-03-03,1845.72998,130.289993,37.52,20.620001,1.377695,03-03-2014
2014-03-04,1873.910034,128.679993,37.060001,20.370001,1.373702,04-03-2014
2014-03-05,1873.810059,128.889999,36.240002,20.360001,1.374117,05-03-2014
2014-03-06,1877.030029,130.169998,36.57,20.66,1.373419,06-03-2014
2014-03-07,1878.040039,129.089996,36.779999,20.08,1.386309,07-03-2014
2014-03-10,1877.170044,129.130005,36.299999,20.01,1.387867,10-03-2014
2014-03-11,1867.630005,129.860001,35.810001,20.040001,1.387887,11-03-2014
2014-03-12,1868.199951,131.759995,35.349998,20.469999,1.385809,12-03-2014
2014-03-13,1846.339966,132.210007,35.34,20.360001,1.390453,13-03-2014
2014-03-14,1841.130005,133.100006,35.529999,20.620001,1.386539,14-03-2014
2014-03-17,1858.829956,131.639999,35.150002,20.33,1.391304,17-03-2014
2014-03-18,1872.25,130.619995,35.580002,20.01,1.392661,18-03-2014
2014-03-19,1860.77002,128.089996,35.709999,19.790001,1.393088,19-03-2014
2014-03-20,1872.01001,127.860001,35.580002,19.52,1.381922,20-03-2014
2014-03-21,1866.52002,128.470001,35.84,19.52,1.378208,21-03-2014
2014-03-24,1857.439941,126.18,35.82,19.209999,1.379558,24-03-2014
2014-03-25,1865.619995,126.410004,35.77,19.219999,1.383892,25-03-2014
2014-03-26,1852.560059,125.410004,36.09,19.02,1.381903,26-03-2014
2014-03-27,1849.040039,124.589996,36.5,19.0,1.378208,27-03-2014
2014-03-28,1857.619995,124.559998,36.619999,19.059999,1.374136,28-03-2014
2014-03-31,1872.339966,123.610001,36.59,19.040001,1.377505,31-03-2014
2014-04-01,1885.52002,123.389999,35.830002,19.059999,1.379482,01-04-2014
2014-04-02,1890.900024,124.32,35.799999,19.190001,1.376823,02-04-2014
2014-04-03,1888.77002,123.919998,36.139999,19.059999,1.372382,03-04-2014
2014-04-07,1845.040039,124.910004,36.279999,19.129999,1.374306,07-04-2014
2014-04-08,1851.959961,126.089996,36.900002,19.23,1.379329,08-04-2014
2014-04-09,1872.180054,126.32,37.220001,19.110001,1.385502,09-04-2014
2014-04-10,1833.079956,127.010002,37.200001,19.27,1.388638,10-04-2014
2014-04-14,1830.609985,127.849998,37.380001,19.209999,1.381712,14-04-2014
2014-04-15,1842.97998,125.489998,37.389999,18.879999,1.381196,15-04-2014
2014-04-16,1862.310059,125.540001,37.48,18.879999,1.382705,16-04-2014
2014-04-17,1864.849976,124.75,37.66,18.879999,1.381216,17-04-2014
2014-04-21,1871.890015,124.239998,37.639999,18.67,1.379501,21-04-2014
2014-04-22,1879.550049,123.779999,37.0,18.709999,1.381006,22-04-2014
2014-04-23,1875.390015,123.760002,36.91,18.690001,1.381922,23-04-2014
2014-04-24,1878.609985,124.559998,37.049999,18.92,1.383202,24-04-2014
2014-04-28,1869.430054,124.879997,36.709999,18.85,1.385291,28-04-2014
2014-04-29,1878.329956,124.860001,36.720001,18.76,1.381368,29-04-2014
2014-04-30,1883.949951,124.220001,36.32,18.459999,1.386924,30-04-2014
2014-05-01,1883.680054,123.800003,36.16,18.35,1.387097,01-05-2014
2014-05-05,1884.660034,126.220001,36.139999,18.84,1.387598,05-05-2014
2014-05-06,1867.719971,125.980003,36.189999,18.799999,1.393068,06-05-2014
2014-05-07,1878.209961,124.169998,36.599998,18.57,1.391169,07-05-2014
2014-05-08,1875.630005,124.169998,36.490002,18.440001,1.384428,08-05-2014
2014-05-12,1896.650024,124.940002,36.59,18.780001,1.375667,12-05-2014
2014-05-13,1897.449951,124.599998,37.040001,18.77,1.370952,13-05-2014
2014-05-14,1888.530029,125.809998,37.18,19.0,1.372006,14-05-2014
2014-05-15,1870.849976,124.769997,37.040001,18.74,1.371648,15-05-2014
2014-05-19,1885.079956,124.580002,37.380001,18.629999,1.371385,19-05-2014
2014-05-20,1872.829956,124.690002,37.52,18.65,1.370407,20-05-2014
2014-05-21,1888.030029,124.389999,37.98,18.639999,1.368176,21-05-2014
2014-05-22,1892.48999,124.669998,38.009998,18.73,1.365449,22-05-2014
2014-05-27,1911.910034,121.849998,38.139999,18.360001,1.363698,27-05-2014
2014-05-28,1909.780029,121.199997,37.68,18.280001,1.359342,28-05-2014
2014-05-29,1920.030029,120.940002,37.91,18.299999,1.360452,29-05-2014
2014-06-02,1924.969971,119.699997,37.529999,18.02,1.359897,02-06-2014
2014-06-03,1924.23999,120.010002,37.639999,18.1,1.362101,03-06-2014
2014-06-04,1927.880005,119.760002,37.509998,18.059999,1.360415,04-06-2014
2014-06-05,1940.459961,120.660004,37.549999,18.26,1.366195,05-06-2014
2014-06-09,1951.27002,120.650002,38.18,18.32,1.359268,09-06-2014
2014-06-10,1950.790039,121.389999,38.279999,18.459999,1.354096,10-06-2014
2014-06-11,1943.890015,121.410004,38.25,18.459999,1.353711,11-06-2014
2014-06-12,1930.109985,122.639999,39.080002,18.76,1.355454,12-06-2014
2014-06-16,1937.780029,122.419998,39.169998,18.85,1.357718,16-06-2014
2014-06-17,1941.98999,122.279999,38.990002,18.940001,1.354793,17-06-2014
2014-06-18,1956.97998,122.669998,39.009998,19.049999,1.359065,18-06-2014
2014-06-19,1959.47998,126.940002,39.130001,19.92,1.361137,19-06-2014
2014-06-23,1962.609985,126.849998,39.16,20.049999,1.360193,23-06-2014
2014-06-24,1949.97998,126.980003,39.09,20.08,1.360581,24-06-2014
2014-06-25,1959.530029,126.989998,39.290001,20.190001,1.362899,25-06-2014
2014-06-26,1957.219971,126.730003,38.970001,20.24,1.361304,26-06-2014
2014-06-30,1960.22998,128.039993,38.880001,20.25,1.369357,30-06-2014
2014-07-01,1973.319946,127.699997,38.860001,20.209999,1.368083,01-07-2014
2014-07-02,1974.619995,127.699997,38.400002,20.299999,1.3653,02-07-2014
2014-07-03,1985.439941,127.160004,38.25,20.290001,1.361007,03-07-2014
2014-07-07,1977.650024,127.019997,38.169998,20.17,1.360618,07-07-2014
2014-07-08,1963.709961,127.07,38.18,20.209999,1.361711,08-07-2014
2014-07-09,1972.829956,127.839996,37.689999,20.27,1.364294,09-07-2014
